pv_datetime,post_code,last_postcode_pvs,pvs,load_date
2021-01-21 20:00:00.000000,ctgh,0,10,2021-02-01 09:19:57.000000
2021-01-28 23:00:00.000000,rckc,0,10,2021-02-01 09:19:57.000000
2021-01-28 22:00:00.000000,myhb,0,14,2021-02-01 09:19:57.000000
2021-01-27 22:00:00.000000,klqy,0,11,2021-02-01 09:19:57.000000
2021-01-26 23:00:00.000000,kqcm,0,8,2021-02-01 09:19:57.000000
2021-01-26 22:00:00.000000,uiuo,0,17,2021-02-01 09:19:57.000000
2021-01-25 22:00:00.000000,scez,0,10,2021-02-01 09:19:57.000000
2021-01-22 22:00:00.000000,mhlt,0,20,2021-02-01 09:19:57.000000
2021-01-21 20:00:00.000000,irtv,0,11,2021-02-01 09:19:57.000000
2021-01-30 19:00:00.000000,ahwd,0,9,2021-02-01 09:19:57.000000
2021-01-28 21:00:00.000000,hlht,0,8,2021-02-01 09:19:57.000000
2021-01-27 20:00:00.000000,yeex,0,10,2021-02-01 09:19:57.000000
2021-01-25 22:00:00.000000,vemh,0,11,2021-02-01 09:19:57.000000
2021-01-24 19:00:00.000000,pmyw,0,12,2021-02-01 09:19:57.000000
2021-01-23 23:00:00.000000,jfdp,0,12,2021-02-01 09:19:57.000000
2021-01-23 21:00:00.000000,hapm,0,12,2021-02-01 09:19:57.000000
2021-01-28 21:00:00.000000,xncj,0,6,2021-02-01 09:19:57.000000
2021-01-28 19:00:00.000000,hmov,0,4,2021-02-01 09:19:57.000000
2021-01-27 21:00:00.000000,vnob,0,10,2021-02-01 09:19:57.000000
2021-01-24 19:00:00.000000,reoe,0,16,2021-02-01 09:19:57.000000
2021-01-23 20:00:00.000000,ebwe,0,16,2021-02-01 09:19:57.000000
2021-01-21 23:00:00.000000,ocxf,0,11,2021-02-01 09:19:57.000000
2021-01-30 19:00:00.000000,xxmj,0,13,2021-02-01 09:19:57.000000
2021-01-29 23:00:00.000000,fanz,0,11,2021-02-01 09:19:57.000000
2021-01-29 20:00:00.000000,qufc,0,7,2021-02-01 09:19:57.000000
2021-01-29 19:00:00.000000,lhoo,0,9,2021-02-01 09:19:57.000000
2021-01-26 21:00:00.000000,hofz,0,8,2021-02-01 09:19:57.000000
2021-01-31 22:00:00.000000,sevr,0,12,2021-02-01 09:19:57.000000
2021-01-30 21:00:00.000000,uttk,0,12,2021-02-01 09:19:57.000000
2021-01-29 21:00:00.000000,alzh,0,14,2021-02-01 09:19:57.000000
2021-01-29 20:00:00.000000,xjbx,0,6,2021-02-01 09:19:57.000000
2021-01-27 20:00:00.000000,pybv,0,6,2021-02-01 09:19:57.000000
2021-01-23 20:00:00.000000,ratz,0,13,2021-02-01 09:19:57.000000
2021-01-22 19:00:00.000000,gyow,0,9,2021-02-01 09:19:57.000000
2021-01-21 20:00:00.000000,nneo,0,14,2021-02-01 09:19:57.000000
2021-01-31 21:00:00.000000,brlh,0,9,2021-02-01 09:19:57.000000
2021-01-31 19:00:00.000000,bbzm,0,7,2021-02-01 09:19:57.000000
2021-01-30 19:00:00.000000,rmmx,0,14,2021-02-01 09:19:57.000000
2021-01-29 22:00:00.000000,libp,0,9,2021-02-01 09:19:57.000000
2021-01-29 21:00:00.000000,weao,0,14,2021-02-01 09:19:57.000000
2021-01-28 22:00:00.000000,yzgb,0,11,2021-02-01 09:19:57.000000
2021-01-25 21:00:00.000000,zhno,0,15,2021-02-01 09:19:57.000000
2021-01-24 20:00:00.000000,yfud,0,7,2021-02-01 09:19:57.000000
2021-01-22 19:00:00.000000,bwns,0,8,2021-02-01 09:19:57.000000
2021-01-21 21:00:00.000000,kwkk,0,8,2021-02-01 09:19:57.000000
2021-01-30 22:00:00.000000,ryzo,0,10,2021-02-01 09:19:57.000000
2021-01-29 21:00:00.000000,gchf,0,9,2021-02-01 09:19:57.000000
2021-01-29 19:00:00.000000,faqk,0,9,2021-02-01 09:19:57.000000
2021-01-28 23:00:00.000000,pgun,0,8,2021-02-01 09:19:57.000000
2021-01-28 19:00:00.000000,ztpu,0,9,2021-02-01 09:19:57.000000
2021-01-27 21:00:00.000000,kzeq,0,10,2021-02-01 09:19:57.000000
2021-01-27 20:00:00.000000,cqbj,0,14,2021-02-01 09:19:57.000000
2021-01-26 21:00:00.000000,bkvs,0,8,2021-02-01 09:19:57.000000
2021-01-25 20:00:00.000000,xjva,0,8,2021-02-01 09:19:57.000000
2021-01-24 20:00:00.000000,zexp,0,11,2021-02-01 09:19:57.000000
2021-01-21 22:00:00.000000,ydof,0,12,2021-02-01 09:19:57.000000
2021-01-29 22:00:00.000000,tqlp,0,9,2021-02-01 09:19:57.000000
2021-01-28 22:00:00.000000,vlqt,0,5,2021-02-01 09:19:57.000000
2021-01-28 20:00:00.000000,gskr,0,7,2021-02-01 09:19:57.000000
2021-01-26 21:00:00.000000,sjvl,0,8,2021-02-01 09:19:57.000000
2021-01-24 19:00:00.000000,juig,0,12,2021-02-01 09:19:57.000000
2021-01-31 23:00:00.000000,ised,14,14,2021-02-01 09:19:57.000000
2021-01-31 21:00:00.000000,biwq,0,12,2021-02-01 09:19:57.000000
2021-01-30 22:00:00.000000,qazh,0,10,2021-02-01 09:19:57.000000
2021-01-30 21:00:00.000000,cwfu,0,9,2021-02-01 09:19:57.000000
2021-01-29 20:00:00.000000,msyr,0,8,2021-02-01 09:19:57.000000
2021-01-25 22:00:00.000000,uqay,0,8,2021-02-01 09:19:57.000000
2021-01-25 19:00:00.000000,nhby,0,13,2021-02-01 09:19:57.000000
2021-01-24 23:00:00.000000,wjkx,0,8,2021-02-01 09:19:57.000000
2021-01-23 23:00:00.000000,dukg,0,12,2021-02-01 09:19:57.000000
2021-01-31 21:00:00.000000,pyay,0,9,2021-02-01 09:19:57.000000
2021-01-28 22:00:00.000000,lscc,0,12,2021-02-01 09:19:57.000000
2021-01-28 20:00:00.000000,sbnm,0,6,2021-02-01 09:19:57.000000
2021-01-27 19:00:00.000000,avqx,0,15,2021-02-01 09:19:57.000000
2021-01-24 20:00:00.000000,wrrl,0,12,2021-02-01 09:19:57.000000
2021-01-23 21:00:00.000000,fept,0,9,2021-02-01 09:19:57.000000
2021-01-22 22:00:00.000000,tvrc,0,8,2021-02-01 09:19:57.000000
2021-01-29 23:00:00.000000,xxpj,0,14,2021-02-01 09:19:57.000000
2021-01-29 21:00:00.000000,kfro,0,10,2021-02-01 09:19:57.000000
2021-01-28 22:00:00.000000,aogo,0,8,2021-02-01 09:19:57.000000
2021-01-25 23:00:00.000000,yxhg,0,12,2021-02-01 09:19:57.000000
2021-01-24 22:00:00.000000,cjfd,0,14,2021-02-01 09:19:57.000000
2021-01-24 20:00:00.000000,etkv,0,11,2021-02-01 09:19:57.000000
2021-01-21 21:00:00.000000,znzg,0,11,2021-02-01 09:19:57.000000
2021-01-21 20:00:00.000000,dkwr,0,9,2021-02-01 09:19:57.000000
2021-01-31 21:00:00.000000,gfrs,0,8,2021-02-01 09:19:57.000000
2021-01-28 21:00:00.000000,icdb,0,7,2021-02-01 09:19:57.000000
2021-01-27 19:00:00.000000,hbhk,0,11,2021-02-01 09:19:57.000000
2021-01-26 23:00:00.000000,idqd,0,6,2021-02-01 09:19:57.000000
2021-01-25 20:00:00.000000,uncs,0,16,2021-02-01 09:19:57.000000
2021-01-25 19:00:00.000000,rvmk,0,10,2021-02-01 09:19:57.000000
2021-01-23 19:00:00.000000,njge,0,9,2021-02-01 09:19:57.000000
2021-01-30 19:00:00.000000,lmfj,0,6,2021-02-01 09:19:57.000000
2021-01-28 21:00:00.000000,jjgk,0,10,2021-02-01 09:19:57.000000
2021-01-28 20:00:00.000000,agbk,0,9,2021-02-01 09:19:57.000000
2021-01-22 22:00:00.000000,rvsk,0,18,2021-02-01 09:19:57.000000
2021-01-22 19:00:00.000000,rkkp,0,16,2021-02-01 09:19:57.000000
2021-01-31 22:00:00.000000,jefh,0,10,2021-02-01 09:19:57.000000
2021-01-28 22:00:00.000000,ispd,0,9,2021-02-01 09:19:57.000000
2021-01-28 21:00:00.000000,ryog,0,9,2021-02-01 09:19:57.000000
2021-01-26 19:00:00.000000,xjqw,0,9,2021-02-01 09:19:57.000000
2021-01-25 23:00:00.000000,gygq,0,8,2021-02-01 09:19:57.000000
2021-01-22 21:00:00.000000,tyfz,0,8,2021-02-01 09:19:57.000000
2021-01-22 20:00:00.000000,ptcl,0,13,2021-02-01 09:19:57.000000
2021-01-21 22:00:00.000000,ugnr,0,13,2021-02-01 09:19:57.000000
2021-01-30 23:00:00.000000,kolg,0,11,2021-02-01 09:19:57.000000
2021-01-28 23:00:00.000000,jeao,0,13,2021-02-01 09:19:57.000000
2021-01-28 19:00:00.000000,wzec,0,10,2021-02-01 09:19:57.000000
2021-01-25 22:00:00.000000,byyx,0,10,2021-02-01 09:19:57.000000
2021-01-24 19:00:00.000000,lsen,0,9,2021-02-01 09:19:57.000000
2021-01-30 22:00:00.000000,ywzn,0,12,2021-02-01 09:19:57.000000
2021-01-30 19:00:00.000000,etjc,0,10,2021-02-01 09:19:57.000000
2021-01-29 19:00:00.000000,eoqb,0,4,2021-02-01 09:19:57.000000
2021-01-25 20:00:00.000000,cnbu,0,13,2021-02-01 09:19:57.000000
2021-01-24 23:00:00.000000,fnkc,0,7,2021-02-01 09:19:57.000000
2021-01-22 19:00:00.000000,fsze,0,12,2021-02-01 09:19:57.000000
2021-01-21 22:00:00.000000,hywu,0,15,2021-02-01 09:19:57.000000
2021-01-31 19:00:00.000000,tleq,0,11,2021-02-01 09:19:57.000000
2021-01-29 21:00:00.000000,farz,0,5,2021-02-01 09:19:57.000000
2021-01-29 19:00:00.000000,dwvn,0,8,2021-02-01 09:19:57.000000
2021-01-26 23:00:00.000000,pfxa,0,10,2021-02-01 09:19:57.000000
2021-01-22 20:00:00.000000,maar,0,3,2021-02-01 09:19:57.000000
2021-01-21 20:00:00.000000,hacr,0,14,2021-02-01 09:19:57.000000
2021-01-27 23:00:00.000000,mzgr,0,13,2021-02-01 09:19:57.000000
2021-01-27 21:00:00.000000,aism,0,9,2021-02-01 09:19:57.000000
2021-01-24 22:00:00.000000,obdj,0,17,2021-02-01 09:19:57.000000
2021-01-23 20:00:00.000000,rant,0,8,2021-02-01 09:19:57.000000
2021-01-21 23:00:00.000000,fnhv,0,7,2021-02-01 09:19:57.000000
2021-01-21 22:00:00.000000,efot,0,15,2021-02-01 09:19:57.000000
2021-01-26 20:00:00.000000,thqv,0,12,2021-02-01 09:19:57.000000
2021-01-25 23:00:00.000000,ratx,0,5,2021-02-01 09:19:57.000000
2021-01-22 23:00:00.000000,dzfb,0,16,2021-02-01 09:19:57.000000
2021-01-22 22:00:00.000000,cslf,0,9,2021-02-01 09:19:57.000000
2021-01-30 23:00:00.000000,ruzi,0,11,2021-02-01 09:19:57.000000
2021-01-26 20:00:00.000000,vqan,0,8,2021-02-01 09:19:57.000000
2021-01-25 22:00:00.000000,gwrr,0,14,2021-02-01 09:19:57.000000
2021-01-22 21:00:00.000000,mhpm,0,8,2021-02-01 09:19:57.000000
2021-01-31 22:00:00.000000,yusl,0,9,2021-02-01 09:19:57.000000
2021-01-30 22:00:00.000000,oyvm,0,7,2021-02-01 09:19:57.000000
2021-01-30 20:00:00.000000,ptlj,0,11,2021-02-01 09:19:57.000000
2021-01-30 19:00:00.000000,orkr,0,8,2021-02-01 09:19:57.000000
2021-01-28 22:00:00.000000,xepo,0,7,2021-02-01 09:19:57.000000
2021-01-27 19:00:00.000000,semg,0,9,2021-02-01 09:19:57.000000
2021-01-25 19:00:00.000000,ktmt,0,6,2021-02-01 09:19:57.000000
2021-01-24 21:00:00.000000,ewxm,0,14,2021-02-01 09:19:57.000000
2021-01-23 23:00:00.000000,civa,0,18,2021-02-01 09:19:57.000000
2021-01-23 22:00:00.000000,xjda,0,4,2021-02-01 09:19:57.000000
2021-01-22 23:00:00.000000,afmc,0,9,2021-02-01 09:19:57.000000
2021-01-22 22:00:00.000000,qwnt,0,7,2021-02-01 09:19:57.000000
2021-01-22 19:00:00.000000,wcvb,0,7,2021-02-01 09:19:57.000000
2021-01-31 20:00:00.000000,lnrf,0,13,2021-02-01 09:19:57.000000
2021-01-30 21:00:00.000000,tuui,0,14,2021-02-01 09:19:57.000000
2021-01-30 19:00:00.000000,rikn,0,9,2021-02-01 09:19:57.000000
2021-01-29 22:00:00.000000,fhae,0,9,2021-02-01 09:19:57.000000
2021-01-27 19:00:00.000000,jhzb,0,7,2021-02-01 09:19:57.000000
2021-01-25 19:00:00.000000,rqlg,0,12,2021-02-01 09:19:57.000000
2021-01-24 19:00:00.000000,lztj,0,5,2021-02-01 09:19:57.000000
2021-01-23 20:00:00.000000,rlwy,0,10,2021-02-01 09:19:57.000000
2021-01-23 19:00:00.000000,kbch,0,12,2021-02-01 09:19:57.000000
2021-01-31 20:00:00.000000,ozsm,0,6,2021-02-01 09:19:57.000000
2021-01-30 19:00:00.000000,rrir,0,9,2021-02-01 09:19:57.000000
2021-01-29 22:00:00.000000,anrf,0,12,2021-02-01 09:19:57.000000
2021-01-27 19:00:00.000000,smem,0,18,2021-02-01 09:19:57.000000
2021-01-26 22:00:00.000000,ekvu,0,9,2021-02-01 09:19:57.000000
2021-01-25 23:00:00.000000,vvgx,0,10,2021-02-01 09:19:57.000000
2021-01-21 21:00:00.000000,fubl,0,18,2021-02-01 09:19:57.000000
2021-01-30 19:00:00.000000,kkyo,0,14,2021-02-01 09:19:57.000000
2021-01-30 21:00:00.000000,mtka,0,12,2021-02-01 09:19:57.000000
2021-01-29 23:00:00.000000,hdvc,0,9,2021-02-01 09:19:57.000000
2021-01-26 23:00:00.000000,rdak,0,6,2021-02-01 09:19:57.000000
2021-01-25 20:00:00.000000,riea,0,13,2021-02-01 09:19:57.000000
2021-01-21 19:00:00.000000,wyjm,0,14,2021-02-01 09:19:57.000000
2021-01-30 23:00:00.000000,twga,0,14,2021-02-01 09:19:57.000000
2021-01-27 21:00:00.000000,usgb,0,13,2021-02-01 09:19:57.000000
2021-01-25 20:00:00.000000,exgh,0,11,2021-02-01 09:19:57.000000
2021-01-24 20:00:00.000000,mwil,0,7,2021-02-01 09:19:57.000000
2021-01-24 19:00:00.000000,hbde,0,14,2021-02-01 09:19:57.000000
2021-01-23 21:00:00.000000,flnf,0,8,2021-02-01 09:19:57.000000
2021-01-22 22:00:00.000000,bowt,0,8,2021-02-01 09:19:57.000000
2021-01-22 20:00:00.000000,mscc,0,11,2021-02-01 09:19:57.000000
2021-01-30 20:00:00.000000,rzmm,0,11,2021-02-01 09:19:57.000000
2021-01-29 23:00:00.000000,lcrt,0,10,2021-02-01 09:19:57.000000
2021-01-25 22:00:00.000000,swwb,0,6,2021-02-01 09:19:57.000000
2021-01-25 19:00:00.000000,nbto,0,14,2021-02-01 09:19:57.000000
2021-01-30 22:00:00.000000,ijsq,0,7,2021-02-01 09:19:57.000000
2021-01-29 20:00:00.000000,jprh,0,10,2021-02-01 09:19:57.000000
2021-01-27 22:00:00.000000,uigx,0,14,2021-02-01 09:19:57.000000
2021-01-26 20:00:00.000000,gkeb,0,11,2021-02-01 09:19:57.000000
2021-01-25 23:00:00.000000,zxvg,0,11,2021-02-01 09:19:57.000000
2021-01-24 23:00:00.000000,vybg,0,10,2021-02-01 09:19:57.000000
2021-01-24 19:00:00.000000,xfri,0,9,2021-02-01 09:19:57.000000
2021-01-23 22:00:00.000000,peis,0,8,2021-02-01 09:19:57.000000
2021-01-23 19:00:00.000000,kwrg,0,8,2021-02-01 09:19:57.000000
2021-01-21 20:00:00.000000,fztm,0,8,2021-02-01 09:19:57.000000
2021-01-21 19:00:00.000000,fyrm,0,11,2021-02-01 09:19:57.000000
2021-01-30 22:00:00.000000,jxuy,0,12,2021-02-01 09:19:57.000000
2021-01-28 23:00:00.000000,mrsa,0,5,2021-02-01 09:19:57.000000
2021-01-26 19:00:00.000000,lbdi,0,15,2021-02-01 09:19:57.000000
2021-01-25 22:00:00.000000,rcko,0,15,2021-02-01 09:19:57.000000
2021-01-25 21:00:00.000000,znxo,0,8,2021-02-01 09:19:57.000000
2021-01-25 20:00:00.000000,ofdk,0,8,2021-02-01 09:19:57.000000
2021-01-25 19:00:00.000000,bvuz,0,9,2021-02-01 09:19:57.000000
2021-01-24 21:00:00.000000,efou,0,6,2021-02-01 09:19:57.000000
2021-01-23 20:00:00.000000,sdju,0,21,2021-02-01 09:19:57.000000
2021-01-22 19:00:00.000000,sdhg,0,12,2021-02-01 09:19:57.000000
2021-01-21 23:00:00.000000,epno,0,15,2021-02-01 09:19:57.000000
2021-01-31 19:00:00.000000,hfob,0,8,2021-02-01 09:19:57.000000
2021-01-30 22:00:00.000000,murm,0,11,2021-02-01 09:19:57.000000
2021-01-28 23:00:00.000000,jfae,0,9,2021-02-01 09:19:57.000000
2021-01-26 19:00:00.000000,okxm,0,11,2021-02-01 09:19:57.000000
2021-01-25 22:00:00.000000,rsjw,0,13,2021-02-01 09:19:57.000000
2021-01-30 23:00:00.000000,jwag,0,12,2021-02-01 09:19:57.000000
2021-01-29 22:00:00.000000,hlge,0,9,2021-02-01 09:19:57.000000
2021-01-29 19:00:00.000000,jbol,0,15,2021-02-01 09:19:57.000000
2021-01-28 23:00:00.000000,urxh,0,14,2021-02-01 09:19:57.000000
2021-01-27 21:00:00.000000,vahj,0,11,2021-02-01 09:19:57.000000
2021-01-24 20:00:00.000000,soht,0,7,2021-02-01 09:19:57.000000
2021-01-22 23:00:00.000000,vicb,0,13,2021-02-01 09:19:57.000000
2021-01-21 22:00:00.000000,cnxl,0,8,2021-02-01 09:19:57.000000
2021-01-21 19:00:00.000000,fgze,0,9,2021-02-01 09:19:57.000000
2021-01-31 21:00:00.000000,ulyd,0,7,2021-02-01 09:19:57.000000
2021-01-31 20:00:00.000000,qwae,0,5,2021-02-01 09:19:57.000000
2021-01-30 20:00:00.000000,jfar,0,10,2021-02-01 09:19:57.000000
2021-01-29 23:00:00.000000,wtjw,0,9,2021-02-01 09:19:57.000000
2021-01-29 20:00:00.000000,smwz,0,7,2021-02-01 09:19:57.000000
2021-01-24 19:00:00.000000,omlo,0,10,2021-02-01 09:19:57.000000
2021-01-23 23:00:00.000000,wwzm,0,17,2021-02-01 09:19:57.000000
2021-01-22 20:00:00.000000,apta,0,11,2021-02-01 09:19:57.000000
2021-01-28 22:00:00.000000,sklr,0,12,2021-02-01 09:19:57.000000
2021-01-27 21:00:00.000000,aika,0,6,2021-02-01 09:19:57.000000
2021-01-25 20:00:00.000000,mdwo,0,3,2021-02-01 09:19:57.000000
2021-01-25 19:00:00.000000,yzyv,0,16,2021-02-01 09:19:57.000000
2021-01-23 19:00:00.000000,nbrk,0,13,2021-02-01 09:19:57.000000
2021-01-22 20:00:00.000000,knfr,0,15,2021-02-01 09:19:57.000000
2021-01-31 23:00:00.000000,kkdp,7,7,2021-02-01 09:19:57.000000
2021-01-28 23:00:00.000000,fjha,0,12,2021-02-01 09:19:57.000000
2021-01-26 22:00:00.000000,bsld,0,7,2021-02-01 09:19:57.000000
2021-01-26 20:00:00.000000,dylu,0,13,2021-02-01 09:19:57.000000
2021-01-25 23:00:00.000000,gouz,0,15,2021-02-01 09:19:57.000000
2021-01-25 19:00:00.000000,efbv,0,9,2021-02-01 09:19:57.000000
2021-01-24 19:00:00.000000,njys,0,10,2021-02-01 09:19:57.000000
2021-01-23 21:00:00.000000,sbrf,0,6,2021-02-01 09:19:57.000000
2021-01-21 23:00:00.000000,aqbc,0,5,2021-02-01 09:19:57.000000
2021-01-31 22:00:00.000000,flvq,0,6,2021-02-01 09:19:57.000000
2021-01-29 20:00:00.000000,yfbn,0,10,2021-02-01 09:19:57.000000
2021-01-28 21:00:00.000000,qghn,0,13,2021-02-01 09:19:57.000000
2021-01-28 20:00:00.000000,omtr,0,6,2021-02-01 09:19:57.000000
2021-01-25 21:00:00.000000,jqzk,0,8,2021-02-01 09:19:57.000000
2021-01-25 20:00:00.000000,hqum,0,12,2021-02-01 09:19:57.000000
2021-01-23 20:00:00.000000,ojfs,0,11,2021-02-01 09:19:57.000000
2021-01-21 19:00:00.000000,enai,0,7,2021-02-01 09:19:57.000000
2021-01-31 23:00:00.000000,rotn,7,7,2021-02-01 09:19:57.000000
2021-01-31 20:00:00.000000,wiit,0,13,2021-02-01 09:19:57.000000
2021-01-29 22:00:00.000000,ujzi,0,14,2021-02-01 09:19:57.000000
2021-01-29 20:00:00.000000,cwrs,0,9,2021-02-01 09:19:57.000000
2021-01-28 20:00:00.000000,krvl,0,8,2021-02-01 09:19:57.000000
2021-01-27 19:00:00.000000,lsyj,0,14,2021-02-01 09:19:57.000000
2021-01-25 21:00:00.000000,vaqs,0,11,2021-02-01 09:19:57.000000
2021-01-25 19:00:00.000000,wejd,0,5,2021-02-01 09:19:57.000000
2021-01-24 19:00:00.000000,dqsy,0,9,2021-02-01 09:19:57.000000
2021-01-23 21:00:00.000000,qwvj,0,15,2021-02-01 09:19:57.000000
2021-01-21 21:00:00.000000,ivwc,0,7,2021-02-01 09:19:57.000000
2021-01-31 22:00:00.000000,ddsn,0,11,2021-02-01 09:19:57.000000
2021-01-31 21:00:00.000000,sore,0,14,2021-02-01 09:19:57.000000
2021-01-29 22:00:00.000000,hswu,0,18,2021-02-01 09:19:57.000000
2021-01-27 23:00:00.000000,ygjt,0,10,2021-02-01 09:19:57.000000
2021-01-26 19:00:00.000000,kmfh,0,7,2021-02-01 09:19:57.000000
2021-01-25 20:00:00.000000,qhll,0,10,2021-02-01 09:19:57.000000
2021-01-24 23:00:00.000000,aouq,0,12,2021-02-01 09:19:57.000000
2021-01-24 21:00:00.000000,yced,0,8,2021-02-01 09:19:57.000000
2021-01-29 21:00:00.000000,zruk,0,7,2021-02-01 09:19:57.000000
2021-01-27 21:00:00.000000,faop,0,10,2021-02-01 09:19:57.000000
2021-01-26 19:00:00.000000,aazh,0,11,2021-02-01 09:19:57.000000
2021-01-29 23:00:00.000000,jqii,0,6,2021-02-01 09:19:57.000000
2021-01-28 22:00:00.000000,acyt,0,9,2021-02-01 09:19:57.000000
2021-01-25 20:00:00.000000,tbfb,0,19,2021-02-01 09:19:57.000000
2021-01-23 22:00:00.000000,ccsc,0,14,2021-02-01 09:19:57.000000
2021-01-23 19:00:00.000000,fbjx,0,14,2021-02-01 09:19:57.000000
2021-01-22 23:00:00.000000,envm,0,16,2021-02-01 09:19:57.000000
2021-01-31 21:00:00.000000,jvxl,0,11,2021-02-01 09:19:57.000000
2021-01-30 22:00:00.000000,gebr,0,10,2021-02-01 09:19:57.000000
2021-01-30 20:00:00.000000,mstq,0,5,2021-02-01 09:19:57.000000
2021-01-29 20:00:00.000000,eskq,0,11,2021-02-01 09:19:57.000000
2021-01-28 22:00:00.000000,gxnr,0,10,2021-02-01 09:19:57.000000
2021-01-28 21:00:00.000000,tdui,0,15,2021-02-01 09:19:57.000000
2021-01-24 22:00:00.000000,irnh,0,11,2021-02-01 09:19:57.000000
2021-01-22 21:00:00.000000,lnnz,0,5,2021-02-01 09:19:57.000000
2021-01-21 22:00:00.000000,gbln,0,8,2021-02-01 09:19:57.000000
2021-01-31 23:00:00.000000,eofu,10,10,2021-02-01 09:19:57.000000
2021-01-29 19:00:00.000000,myox,0,7,2021-02-01 09:19:57.000000
2021-01-27 20:00:00.000000,ihca,0,6,2021-02-01 09:19:57.000000
2021-01-24 21:00:00.000000,whhk,0,11,2021-02-01 09:19:57.000000
2021-01-21 22:00:00.000000,vslz,0,15,2021-02-01 09:19:57.000000
2021-01-21 19:00:00.000000,yekp,0,11,2021-02-01 09:19:57.000000
2021-01-30 21:00:00.000000,pkwr,0,11,2021-02-01 09:19:57.000000
2021-01-30 19:00:00.000000,pcsx,0,7,2021-02-01 09:19:57.000000
2021-01-29 20:00:00.000000,mbyi,0,9,2021-02-01 09:19:57.000000
2021-01-27 23:00:00.000000,ofks,0,8,2021-02-01 09:19:57.000000
2021-01-26 23:00:00.000000,wmbv,0,10,2021-02-01 09:19:57.000000
2021-01-26 22:00:00.000000,fsvf,0,17,2021-02-01 09:19:57.000000
2021-01-25 23:00:00.000000,lrld,0,6,2021-02-01 09:19:57.000000
2021-01-21 22:00:00.000000,thpt,0,12,2021-02-01 09:19:57.000000
2021-01-28 23:00:00.000000,spyl,0,18,2021-02-01 09:19:57.000000
2021-01-25 20:00:00.000000,jjvf,0,11,2021-02-01 09:19:57.000000
2021-01-24 20:00:00.000000,fpvi,0,12,2021-02-01 09:19:57.000000
2021-01-23 23:00:00.000000,wlay,0,9,2021-02-01 09:19:57.000000
2021-01-23 22:00:00.000000,nocf,0,11,2021-02-01 09:19:57.000000
2021-01-29 22:00:00.000000,qlkt,0,9,2021-02-01 09:19:57.000000
2021-01-28 23:00:00.000000,eico,0,13,2021-02-01 09:19:57.000000
2021-01-26 21:00:00.000000,qvbg,0,10,2021-02-01 09:19:57.000000
2021-01-25 20:00:00.000000,bjcs,0,13,2021-02-01 09:19:57.000000
2021-01-25 19:00:00.000000,kvst,0,9,2021-02-01 09:19:57.000000
2021-01-23 23:00:00.000000,kvib,0,12,2021-02-01 09:19:57.000000
2021-01-21 21:00:00.000000,audm,0,13,2021-02-01 09:19:57.000000
2021-01-30 23:00:00.000000,jifb,0,10,2021-02-01 09:19:57.000000
2021-01-28 21:00:00.000000,ithb,0,10,2021-02-01 09:19:57.000000
2021-01-28 20:00:00.000000,zaxu,0,15,2021-02-01 09:19:57.000000
2021-01-27 22:00:00.000000,wupu,0,13,2021-02-01 09:19:57.000000
2021-01-25 22:00:00.000000,igza,0,9,2021-02-01 09:19:57.000000
2021-01-24 22:00:00.000000,qnjv,0,16,2021-02-01 09:19:57.000000
2021-01-24 19:00:00.000000,wnxk,0,13,2021-02-01 09:19:57.000000
2021-01-23 19:00:00.000000,xrhb,0,11,2021-02-01 09:19:57.000000
2021-01-22 20:00:00.000000,xekm,0,5,2021-02-01 09:19:57.000000
2021-01-31 21:00:00.000000,glsd,0,6,2021-02-01 09:19:57.000000
2021-01-29 23:00:00.000000,itwg,0,9,2021-02-01 09:19:57.000000
2021-01-27 20:00:00.000000,dfie,0,10,2021-02-01 09:19:57.000000
2021-01-25 22:00:00.000000,xjez,0,9,2021-02-01 09:19:57.000000
2021-01-25 20:00:00.000000,kwiu,0,7,2021-02-01 09:19:57.000000
2021-01-24 20:00:00.000000,txon,0,15,2021-02-01 09:19:57.000000
2021-01-23 21:00:00.000000,sdne,0,5,2021-02-01 09:19:57.000000
2021-01-22 20:00:00.000000,jghm,0,10,2021-02-01 09:19:57.000000
2021-01-30 20:00:00.000000,ohre,0,12,2021-02-01 09:19:57.000000
2021-01-29 22:00:00.000000,eorq,0,6,2021-02-01 09:19:57.000000
2021-01-25 21:00:00.000000,hajb,0,9,2021-02-01 09:19:57.000000
2021-01-24 20:00:00.000000,itrf,0,13,2021-02-01 09:19:57.000000
2021-01-22 19:00:00.000000,vsux,0,10,2021-02-01 09:19:57.000000
2021-01-21 23:00:00.000000,zhno,0,13,2021-02-01 09:19:57.000000
2021-01-21 21:00:00.000000,nseh,0,8,2021-02-01 09:19:57.000000
2021-01-31 23:00:00.000000,zvlq,10,10,2021-02-01 09:19:57.000000
2021-01-29 21:00:00.000000,rvdy,0,8,2021-02-01 09:19:57.000000
2021-01-29 19:00:00.000000,ryoc,0,10,2021-02-01 09:19:57.000000
2021-01-28 21:00:00.000000,dlrq,0,8,2021-02-01 09:19:57.000000
2021-01-27 19:00:00.000000,rhqz,0,6,2021-02-01 09:19:57.000000
2021-01-24 22:00:00.000000,hcbf,0,12,2021-02-01 09:19:57.000000
2021-01-24 21:00:00.000000,kgrm,0,8,2021-02-01 09:19:57.000000
2021-01-29 19:00:00.000000,vtoo,0,17,2021-02-01 09:19:57.000000
